Date,MTUM,QUAL,SIZE,USMV,VLUE
2014-01-02,52.704,48.351,48.986,29.338,47.054
2014-01-03,52.792,48.256,48.722,29.33,46.999
2014-01-06,52.677,48.067,48.722,29.263,46.991
2014-01-07,53.112,48.455,48.731,29.43,47.253
2014-01-08,53.502,48.437,48.731,29.422,47.253
2014-01-09,53.6,48.411,48.629,29.464,47.15
2014-01-10,53.706,48.515,48.629,29.606,47.301
2014-01-13,52.766,47.843,48.978,29.305,46.975
2014-01-14,53.573,48.394,48.748,29.48,47.126
2014-01-15,53.573,48.636,49.055,29.539,47.428
2014-01-16,53.608,48.661,48.944,29.555,47.197
2014-01-17,53.325,48.532,48.893,29.514,47.094
2014-01-21,53.742,48.722,48.893,29.522,47.158
2014-01-22,53.99,48.601,49.148,29.522,47.229
2014-01-23,53.378,48.239,49.148,29.313,46.697
2014-01-24,52.047,47.239,47.939,28.846,45.799
2014-01-27,51.515,46.86,47.803,28.721,45.568
2014-01-28,52.083,46.946,47.854,28.879,45.568
2014-01-29,51.355,46.541,47.854,28.629,45.568
2014-01-30,52.482,46.886,48.033,28.879,45.735
2014-01-31,52.021,46.67,48.033,28.729,45.632
2014-02-03,50.628,45.576,48.033,28.112,45.123
2014-02-04,51.169,45.929,47.096,28.287,44.837
2014-02-05,51.009,45.8,47.096,28.262,44.686
2014-02-06,51.604,46.36,47.096,28.495,45.29
2014-02-07,52.704,47.084,47.913,28.854,45.417
2014-02-10,52.775,47.188,48.152,28.929,45.791
2014-02-11,53.484,47.696,48.152,29.238,46.371
2014-02-12,53.511,47.8,48.152,29.238,46.347
2014-02-13,54.07,48.11,49.08,29.43,46.665
2014-02-14,54.247,48.317,49.08,29.589,46.848
2014-02-18,54.629,48.489,49.08,29.672,47.007
2014-02-19,54.274,48.136,49.676,29.564,46.903
2014-02-20,54.797,48.498,49.676,29.756,47.046
2014-02-21,54.691,48.394,49.778,29.722,46.959
2014-02-24,55.241,48.661,49.881,29.764,46.959
2014-02-25,55.17,48.601,49.881,29.764,47.11
2014-02-26,55.134,48.765,49.991,29.773,47.11
2014-02-27,55.48,48.894,49.991,29.881,47.11
2014-02-28,55.516,48.954,49.991,29.99,47.444
2014-03-03,55.037,48.489,49.949,29.781,47.102
2014-03-04,56.154,49.308,50.562,30.19,47.817
2014-03-05,56.243,49.179,50.443,30.123,47.793
2014-03-06,56.137,49.213,50.443,30.106,47.984
2014-03-07,55.977,49.075,50.502,30.181,48.048
2014-03-10,56.013,49.161,50.502,30.156,48.008
2014-03-11,55.604,49.041,50.341,30.123,47.682
2014-03-12,55.675,49.058,50.0,30.148,47.682
2014-03-13,54.868,48.411,50.0,29.898,47.682
2014-03-14,54.62,48.265,50.0,29.914,47.189
2014-03-17,55.161,48.765,50.0,30.115,47.515
2014-03-18,55.649,49.196,50.511,30.248,47.968
2014-03-19,55.188,48.842,50.511,30.015,47.944
2014-03-20,55.223,48.903,50.511,30.073,47.944
2014-03-21,54.611,48.644,50.639,29.99,48.079
2014-03-24,53.875,48.549,50.204,29.864,47.801
2014-03-25,53.991,48.716,50.429,29.967,48.115
2014-03-26,53.316,48.31,50.429,29.874,47.844
2014-03-27,53.005,48.145,49.839,29.883,47.684
2014-03-28,53.085,48.266,50.327,29.958,48.003
2014-03-31,53.618,48.725,50.669,30.244,48.347
2014-04-01,54.249,49.201,50.669,30.269,48.618
2014-04-02,54.64,49.33,50.985,30.344,48.618
2014-04-03,54.124,49.14,50.943,30.353,48.618
2014-04-04,52.96,48.388,50.943,30.101,49.017
2014-04-07,52.276,47.972,50.318,29.891,47.868
2014-04-08,52.436,47.998,50.318,30.017,47.86
2014-04-09,53.556,48.664,50.267,30.235,48.331
2014-04-10,51.912,47.765,50.079,29.799,47.524
2014-04-11,51.236,47.177,49.608,29.581,47.101
2014-04-14,51.521,47.531,49.608,29.799,47.189
2014-04-15,51.983,47.938,49.565,29.975,47.7
2014-04-16,52.72,48.491,50.301,30.269,48.107
2014-04-17,52.934,48.587,50.575,30.285,48.339
2014-04-21,53.316,48.69,50.592,30.378,48.395
2014-04-22,53.751,48.958,50.814,30.445,48.666
2014-04-23,53.476,48.725,50.814,30.395,48.594
2014-04-24,53.289,48.768,50.814,30.344,48.594
2014-04-25,52.383,48.405,50.592,30.277,48.259
2014-04-28,52.24,48.76,50.438,30.445,48.402
2014-04-29,52.676,49.019,50.789,30.52,48.674
2014-04-30,53.085,49.088,50.883,30.646,48.738
2014-05-01,53.209,49.157,51.037,30.638,48.706
2014-05-02,53.209,49.045,51.062,30.554,48.722
2014-05-05,53.6,49.27,51.062,30.638,48.434
2014-05-06,52.818,48.872,50.806,30.411,48.41
2014-05-07,52.8,48.837,50.96,30.596,48.41
2014-05-08,52.72,48.855,50.96,30.579,48.57
2014-05-09,53.031,49.062,50.925,30.621,48.387
2014-05-12,53.911,49.581,51.396,30.772,49.097
2014-05-13,53.973,49.668,51.404,30.814,49.217
2014-05-14,53.556,49.374,51.345,30.738,48.985
2014-05-15,52.96,48.863,50.729,30.487,48.387
2014-05-16,53.173,49.106,51.028,30.629,48.387
2014-05-19,53.644,49.279,51.156,30.629,48.81
2014-05-20,53.209,48.976,50.814,30.445,48.49
2014-05-21,53.849,49.322,51.002,30.613,48.786
2014-05-22,54.195,49.443,51.259,30.671,49.033
2014-05-23,54.48,49.694,51.413,30.738,49.129
2014-05-27,55.031,49.884,51.635,30.806,49.321
2014-05-28,55.066,49.875,51.772,30.747,49.361
2014-05-29,55.279,50.066,51.875,30.89,49.488
2014-05-30,55.244,50.23,52.046,30.999,49.488
2014-06-02,55.404,50.265,52.174,30.982,49.76
2014-06-03,55.297,50.152,52.174,30.948,49.76
2014-06-04,55.413,50.265,52.123,31.074,49.904
2014-06-05,55.688,50.576,52.123,31.192,49.975
2014-06-06,55.821,50.775,52.765,31.25,50.447
2014-06-09,55.768,50.818,52.756,31.242,50.502
2014-06-10,55.777,50.714,52.619,31.166,50.526
2014-06-11,55.75,50.55,52.619,31.024,50.343
2014-06-12,55.279,50.066,52.619,30.906,50.191
2014-06-13,55.368,50.126,52.619,30.982,50.103
2014-06-16,55.395,50.213,52.619,30.999,50.215
2014-06-17,55.573,50.308,52.619,31.032,50.375
2014-06-18,56.106,50.455,52.653,31.25,50.766
2014-06-19,56.124,50.593,53.115,31.376,50.79
2014-06-20,56.488,50.663,53.158,31.426,50.95
2014-06-23,56.399,50.663,53.278,31.376,50.974
2014-06-24,56.061,50.351,52.953,31.259,50.606
2014-06-25,56.451,50.578,53.039,31.367,50.728
2014-06-26,56.406,50.491,53.03,31.334,50.447
2014-06-27,56.46,50.604,53.168,31.384,50.608
2014-06-30,56.389,50.526,53.176,31.384,50.784
2014-07-01,56.879,51.064,53.495,31.553,51.065
2014-07-02,56.763,51.107,53.254,31.511,51.065
2014-07-03,57.048,51.394,53.538,31.612,51.346
2014-07-07,56.54,51.238,53.271,31.553,51.161
2014-07-08,56.085,50.968,52.996,31.485,50.905
2014-07-09,56.442,51.133,53.219,31.595,51.113
2014-07-10,56.255,50.838,53.039,31.544,50.897
2014-07-11,56.469,50.89,53.039,31.544,50.913
2014-07-14,56.745,51.212,53.039,31.646,50.913
2014-07-15,56.478,50.977,53.039,31.603,51.234
2014-07-16,56.522,51.055,53.331,31.705,51.362
2014-07-17,55.738,50.447,52.927,31.393,51.065
2014-07-18,56.558,51.107,53.28,31.688,51.306
2014-07-21,56.576,50.916,53.116,31.587,51.226
2014-07-22,56.959,51.272,53.245,31.654,51.426
2014-07-23,57.226,51.524,53.245,31.688,51.571
2014-07-24,57.414,51.377,53.417,31.696,51.611
2014-07-25,57.226,51.142,53.417,31.561,51.346
2014-07-28,57.128,51.324,52.867,31.629,51.258
2014-07-29,56.941,51.142,53.219,31.536,51.362
2014-07-30,57.03,51.151,52.729,31.477,51.121
2014-07-31,55.8,50.144,52.222,30.937,50.375
2014-08-01,55.809,49.935,51.973,30.937,50.006
2014-08-04,56.237,50.256,52.145,31.064,50.006
2014-08-05,55.604,49.883,51.732,30.76,49.621
2014-08-06,55.363,50.013,51.689,30.836,49.806
2014-08-07,55.078,49.692,51.414,30.718,49.485
2014-08-08,55.675,50.265,51.999,31.081,50.014
2014-08-11,55.88,50.387,52.248,31.224,50.223
2014-08-12,55.827,50.343,52.145,31.207,50.143
2014-08-13,56.299,50.665,52.334,31.376,50.239
2014-08-14,56.602,50.908,52.661,31.561,50.576
2014-08-15,56.727,50.96,52.97,31.544,50.568
2014-08-18,57.093,51.472,53.168,31.755,50.977
2014-08-19,57.503,51.854,53.486,31.932,51.306
2014-08-20,57.735,52.071,53.572,31.966,51.466
2014-08-21,57.841,52.123,53.744,32.067,51.683
2014-08-22,57.868,52.115,53.624,31.958,51.49
2014-08-25,58.162,52.314,53.847,32.076,51.787
2014-08-26,58.216,52.41,53.873,32.059,51.875
2014-08-27,58.136,52.28,53.838,32.059,51.94
2014-08-28,58.082,52.236,53.838,32.093,51.827
2014-08-29,58.367,52.323,54.028,32.168,51.835
2014-09-02,58.546,52.445,54.045,32.135,51.843
2014-09-03,58.546,52.227,54.071,32.185,51.948
2014-09-04,58.439,52.106,54.01,32.16,51.795
2014-09-05,58.786,52.332,54.122,32.346,51.988
2014-09-08,58.786,52.306,54.191,32.27,51.9
2014-09-09,58.367,52.002,53.924,32.084,51.635
2014-09-10,58.67,52.323,53.924,32.093,51.699
2014-09-11,58.563,52.167,53.916,32.135,51.699
2014-09-12,58.198,51.958,53.529,31.865,51.362
2014-09-15,57.886,51.819,53.46,31.915,51.442
2014-09-16,58.528,52.245,53.881,32.135,51.426
2014-09-17,58.617,52.236,53.83,32.135,51.972
2014-09-18,58.938,52.601,53.856,32.227,52.22
2014-09-19,58.867,52.601,53.933,32.253,52.028
2014-09-22,58.198,52.219,53.52,32.076,51.667
2014-09-23,57.993,51.941,53.125,31.907,51.378
2014-09-24,58.613,52.468,53.555,32.145,51.642
2014-09-25,57.818,51.58,52.933,31.789,50.95
2014-09-26,58.3,52.111,52.933,31.959,51.183
2014-09-29,58.256,52.032,52.916,31.967,51.183
2014-09-30,57.979,51.919,52.985,31.916,51.023
2014-10-01,57.13,51.188,52.372,31.671,50.226
2014-10-02,57.085,51.196,52.493,31.713,49.864
2014-10-03,57.916,51.728,53.045,32.06,50.693
2014-10-06,57.773,51.623,52.942,32.043,50.846
2014-10-07,56.772,50.874,52.787,31.688,50.194
2014-10-08,57.907,51.806,52.925,32.221,50.87
2014-10-09,56.531,50.883,52.407,31.696,49.8
2014-10-10,55.709,50.169,51.699,31.552,49.133
2014-10-13,54.404,49.315,51.699,31.222,48.344
2014-10-14,54.162,49.385,51.173,31.366,48.465
2014-10-15,53.885,49.132,50.413,31.112,47.95
2014-10-16,54.234,49.115,51.06,31.044,48.023
2014-10-17,55.154,49.655,51.587,31.374,48.642
2014-10-20,55.592,49.907,51.898,31.645,49.165
2014-10-21,56.978,50.883,51.898,32.12,50.017
2014-10-22,56.567,50.613,52.726,32.052,49.848
2014-10-23,57.451,51.327,53.261,32.272,50.299
2014-10-24,58.059,51.693,53.615,32.535,50.508
2014-10-27,57.907,51.797,53.615,32.586,50.548
2014-10-28,58.595,52.311,53.822,32.797,50.685
2014-10-29,58.238,52.215,53.822,32.721,50.805
2014-10-30,58.685,52.808,54.349,33.06,51.216
2014-10-31,59.31,53.304,54.901,33.272,51.771
2014-11-03,59.4,53.226,55.065,33.314,52.092
2014-11-04,59.302,53.086,54.892,33.373,51.843
2014-11-05,59.596,53.208,55.203,33.543,52.165
2014-11-06,59.909,53.461,55.203,33.585,52.189
2014-11-07,59.659,53.4,55.203,33.602,52.358
2014-11-10,59.874,53.687,55.635,33.754,52.599
2014-11-11,59.9,53.748,55.635,33.738,52.535
2014-11-12,59.927,53.818,55.54,33.729,52.567
2014-11-13,59.811,53.87,55.514,33.78,52.567
2014-11-14,59.739,53.8,55.514,33.721,52.631
2014-11-17,59.847,53.687,55.626,33.814,52.535
2014-11-18,60.571,53.94,55.997,33.975,52.535
2014-11-19,60.311,53.818,55.825,33.958,52.888
2014-11-20,60.267,53.975,55.825,33.966,52.953
2014-11-21,60.597,54.245,55.825,34.051,53.291
2014-11-24,60.901,54.428,55.825,34.11,53.435
2014-11-25,61.0,54.384,56.481,34.119,53.532
2014-11-26,61.429,54.506,56.524,34.271,53.323
2014-11-28,61.536,54.523,56.636,34.457,53.081
2014-12-01,61.107,54.253,56.308,34.33,52.768
2014-12-02,61.509,54.532,56.463,34.449,53.226
2014-12-03,61.625,54.793,56.705,34.508,53.411
2014-12-04,61.652,54.785,56.705,34.474,53.323
2014-12-05,61.858,54.846,56.688,34.474,53.484
2014-12-08,61.643,54.436,56.489,34.415,53.033
2014-12-09,61.625,54.523,56.437,34.33,53.033
2014-12-10,60.696,53.609,55.756,33.915,52.149
2014-12-11,61.026,53.896,56.291,34.119,52.39
2014-12-12,60.338,53.13,55.445,33.678,51.972
2014-12-15,59.918,52.869,54.867,33.509,51.103
2014-12-16,59.257,52.241,54.867,33.331,50.789
2014-12-17,60.267,53.112,55.203,33.915,50.789
2014-12-18,61.849,54.619,56.17,34.551,52.712
2014-12-19,61.876,54.854,56.826,34.627,53.25
2014-12-22,61.885,54.854,57.171,34.839,53.516
2014-12-23,61.563,54.872,57.533,34.881,53.886
2014-12-24,61.65,54.767,57.844,34.905,53.79
2014-12-26,61.937,54.898,57.714,34.973,53.943
2014-12-29,61.919,54.915,57.809,35.007,54.04
2014-12-30,61.434,54.706,57.532,34.862,53.806
2014-12-31,61.04,54.219,56.864,34.471,53.361
2015-01-02,60.941,54.21,56.681,34.496,52.86
2015-01-05,60.152,53.391,55.996,34.173,52.86
2015-01-06,59.641,52.93,55.77,34.079,51.761
2015-01-07,60.627,53.531,56.282,34.513,52.173
2015-01-08,61.865,54.532,57.124,35.024,53.232
2015-01-09,61.542,54.062,56.751,34.82,52.731
2015-01-12,61.183,53.618,56.317,34.666,52.181
2015-01-13,60.977,53.47,56.239,34.632,52.035
2015-01-14,60.771,53.26,55.892,34.513,51.623
2015-01-15,60.367,52.764,55.831,34.462,51.162
2015-01-16,61.103,53.478,55.987,34.837,51.849
2015-01-20,61.434,53.722,56.352,34.896,51.68
2015-01-21,61.677,53.827,56.543,34.956,52.068
2015-01-22,62.735,54.689,57.35,35.467,52.448
2015-01-23,62.609,54.567,57.28,35.28,52.617
2015-01-26,62.672,54.663,57.436,35.356,52.537
2015-01-27,61.874,53.748,57.02,35.101,52.318
2015-01-28,61.165,53.243,57.028,34.7,51.251
2015-01-29,61.748,53.757,56.629,34.879,51.68
2015-01-30,60.618,53.278,55.961,34.3,51.162
2015-02-02,61.067,53.757,56.161,34.598,51.017
2015-02-03,61.65,54.567,57.167,34.981,52.779
2015-02-04,61.551,54.175,57.081,34.896,52.925
2015-02-05,62.224,54.837,57.697,35.237,53.183
2015-02-06,61.623,54.471,57.41,34.93,53.385
2015-02-09,61.237,54.297,57.41,34.743,52.836
2015-02-10,62.089,54.872,57.575,35.109,53.329
2015-02-11,62.412,54.898,57.523,35.126,53.41
2015-02-12,62.816,55.351,58.009,35.297,53.935
2015-02-13,62.896,55.691,58.035,35.322,54.169
2015-02-17,63.165,55.725,58.2,35.339,54.307
2015-02-18,63.354,55.839,58.018,35.458,54.194
2015-02-19,63.39,55.943,58.391,35.305,54.194
2015-02-20,63.91,56.352,58.269,35.535,54.218
2015-02-23,64.134,56.396,58.538,35.578,54.283
2015-02-24,64.206,56.518,58.642,35.595,54.501
2015-02-25,64.053,56.605,58.651,35.603,54.436
2015-02-26,64.152,56.57,58.651,35.569,54.194
2015-02-27,63.91,56.483,58.443,35.552,54.194
2015-03-02,64.304,56.919,58.512,35.671,54.485
2015-03-03,63.874,56.596,58.434,35.535,54.113
2015-03-04,63.793,56.361,58.061,35.373,53.927
2015-03-05,63.937,56.535,58.287,35.501,54.008
2015-03-06,62.914,55.682,57.41,34.871,53.159
2015-03-09,63.3,55.995,57.645,35.033,53.499
2015-03-10,62.322,55.063,56.994,34.581,52.593
2015-03-11,62.188,54.785,56.907,34.505,52.609
2015-03-12,62.887,55.36,57.454,34.956,53.046
2015-03-13,62.618,54.985,57.341,34.786,52.892
2015-03-16,63.578,55.795,57.983,35.262,53.507
2015-03-17,63.623,55.551,57.792,35.109,53.41
2015-03-18,64.304,56.231,58.799,35.535,54.0
2015-03-19,64.394,56.222,58.321,35.424,53.668
2015-03-20,64.878,56.762,58.972,35.705,54.347
2015-03-23,64.547,56.753,58.894,35.765,54.242
2015-03-24,64.224,56.361,58.53,35.552,53.854
2015-03-25,62.895,55.553,57.7,35.106,53.254
2015-03-26,62.913,55.465,57.552,34.995,53.035
2015-03-27,63.381,55.492,57.7,35.149,52.978
2015-03-30,63.966,56.13,58.545,35.534,53.684
2015-03-31,63.237,55.596,58.031,35.286,53.684
2015-04-01,62.715,55.264,58.014,35.201,53.254
2015-04-02,62.868,55.369,58.206,35.269,53.303
2015-04-06,63.183,55.675,58.632,35.466,53.814
2015-04-07,63.165,55.78,58.606,35.329,53.579
2015-04-08,63.381,55.85,58.432,35.431,53.619
2015-04-09,63.597,56.13,58.519,35.491,53.831
2015-04-10,63.957,56.269,58.815,35.585,54.156
2015-04-13,63.624,56.086,58.554,35.431,54.115
2015-04-14,63.552,55.946,58.589,35.508,54.091
2015-04-15,63.759,56.296,58.589,35.543,54.659
2015-04-16,63.795,56.156,58.676,35.508,54.399
2015-04-17,63.021,55.448,57.935,35.158,53.831
2015-04-20,63.705,56.06,58.589,35.457,54.375
2015-04-21,63.894,56.112,58.589,35.44,54.318
2015-04-22,64.109,56.444,58.685,35.56,53.985
2015-04-23,64.199,56.715,58.929,35.697,54.578
2015-04-24,64.307,56.925,58.659,35.748,54.489
2015-04-27,63.804,56.706,58.624,35.5,54.497
2015-04-28,63.867,56.768,58.458,35.645,54.602
2015-04-29,63.453,56.444,58.197,35.372,54.432
2015-04-30,62.58,55.693,57.7,35.081,54.042
